"author_id","indexed_name","surname","given_name","gender","citation_count","cited_by_count","coauthor_count","author_doc_all","authorEC_doc_CS_2018","authorEC_COA_doc_CS_2018","author_doc_CS_all_2018","author_doc_CS_all","ratiosCSEC","hindex","yearIn","yearFin","careerLength","active","affiliation_current","affiliation_name","country_affil","org_type","affil_author_count","affil_document_count","category"
"9-s2.0-57200207595","Jimenez Ruiz L.","Jimenez Ruiz","Luis Alfredo","M",1,1,5,1,1,1,1,1,100,1,2018,2018,1,1,60106645,"Universidad Técnica de Ambato","Ecuador","univ",655,587,"national"
"9-s2.0-57200208522","Aguilar C.","Aguilar","Carlos","M",3,3,5,1,1,1,1,1,100,1,2018,2018,1,1,60107773,"Universidad Técnica de Machala","Ecuador","univ",317,257,"national"
"9-s2.0-57200208820","Martinez R.","Martinez","Ronie","M",0,0,2,1,1,1,1,1,100,0,2017,2017,1,1,60104598,"Universidad de las Fuerzas Armadas ESPE","Ecuador","univ",1490,1654,"national"
"9-s2.0-57200208904","Belduma-Vacacela G.","Belduma-Vacacela","Gustavo","M",3,3,5,1,1,1,1,1,100,1,2018,2018,1,1,60107773,"Universidad Técnica de Machala","Ecuador","univ",317,257,"national"
"9-s2.0-57200208922","Esparza-Cruz N.","Esparza-Cruz","Nelly Karina","F",0,0,7,2,1,1,1,2,100,0,2018,2020,3,1,123521247,"Unversidad Técnica de Babahoyo","Ecuador",NULL,4,1,"national"
"9-s2.0-57200209153","Zea M.","Zea","Mariuxi","F",0,0,5,1,1,1,1,1,100,0,2018,2018,1,1,60107773,"Universidad Técnica de Machala","Ecuador","univ",317,257,"national"
"9-s2.0-57200209561","Bravo-Torres W.","Bravo-Torres","Wilson D.","M",2,2,7,3,2,2,2,3,100,1,2017,2019,3,1,60072035,"University of Cuenca","Ecuador","univ",777,1262,"national"
"9-s2.0-57200209851","Rosado Anzules J.","Rosado Anzules","José Manuel","M",0,0,3,1,1,1,1,1,100,0,2018,2018,1,1,60110635,"Universidad Técnica de Babahoyo","Ecuador","univ",44,35,"national"
"9-s2.0-57200209894","Moran J.","Moran","Joel Ricardo Muñoz","M",0,0,3,1,1,1,1,1,100,0,2018,2018,1,1,60110635,"Universidad Técnica de Babahoyo","Ecuador","univ",44,35,"national"
"9-s2.0-57200209999","Minda Gilces D.","Minda Gilces","Diana","F",1,1,7,3,1,1,1,3,100,1,2018,2019,2,1,60072042,"Universidad de Guayaquil","Ecuador","univ",942,821,"national"
"9-s2.0-57200210077","Nuñez Villalba G.","Nuñez Villalba","Gabriel Fernando","M",0,0,3,1,1,1,1,1,100,0,2018,2018,1,1,60110666,"Universidad Técnica Estatal de Quevedo","Ecuador","univ",261,265,"national"
"9-s2.0-57200210573","Alvarado-Cordero J.","Alvarado-Cordero","Jacinto J.","M",2,2,5,1,1,1,1,1,100,1,2017,2017,1,1,60072035,"University of Cuenca","Ecuador","univ",777,1262,"national"
"9-s2.0-57200210643","Jumbo F.","Jumbo","Freddy","M",0,0,5,1,1,1,1,1,100,0,2018,2018,1,1,60107773,"Universidad Técnica de Machala","Ecuador","univ",317,257,"national"
"9-s2.0-57200211182","Correa-Barrera V.","Correa-Barrera","Vicente A.","M",2,2,4,1,1,1,1,1,100,1,2018,2018,1,1,60072042,"Universidad de Guayaquil","Ecuador","univ",942,821,"national"
"9-s2.0-57200211229","Aguilar Zambrano A.","Aguilar Zambrano","Angie Sthepanie","F",0,0,3,1,1,1,1,1,100,0,2018,2018,1,1,60110666,"Universidad Técnica Estatal de Quevedo","Ecuador","univ",261,265,"national"
"9-s2.0-57200211362","Llumiquinga M.","Llumiquinga","Mauricio","M",0,0,4,1,1,1,1,1,100,0,2016,2016,1,0,60072054,"Escuela Politécnica Nacional","Ecuador","univ",1031,1861,"national"
"9-s2.0-57200211506","Guerrero Goyes K.","Guerrero Goyes","Kenya Anmarit","F",0,0,3,1,1,1,1,1,100,0,2018,2018,1,1,60110666,"Universidad Técnica Estatal de Quevedo","Ecuador","univ",261,265,"national"
"9-s2.0-57200211577","León-Acurio J.","León-Acurio","Joffre","M",0,0,29,10,3,3,3,9,100,0,2018,2020,3,1,60110635,"Universidad Técnica de Babahoyo","Ecuador","univ",44,35,"national"
"9-s2.0-57200211628","Ávila-Pesántez D.","Ávila-Pesántez","Diego Fernando","M",15,14,19,8,1,2,3,7,33,2,2017,2020,4,1,60108603,"Escuela Superior Politécnica de Chimborazo","Ecuador","univ",459,371,"national"
"9-s2.0-57200211894","Rodríguez S.","Rodríguez","Schubert","M",9,9,2,1,0,1,1,1,0,1,2017,2017,1,1,60056189,"Escola Superior de Tecnologia e Gestão de Leiria","Portugal","univ",299,1111,"external"
"9-s2.0-57200211916","Gavilanes J.","Gavilanes","Javier J.","M",0,0,8,2,1,1,1,2,100,0,2018,2020,3,1,60108603,"Escuela Superior Politécnica de Chimborazo","Ecuador","univ",459,371,"national"
"9-s2.0-57200211970","Cartuche J.","Cartuche","Joffre","M",0,0,5,1,1,1,1,1,100,0,2018,2018,1,1,60107773,"Universidad Técnica de Machala","Ecuador","univ",317,257,"national"
"9-s2.0-57200212252","Valencia-Núñez E.","Valencia-Núñez","Edison R.","M",2,2,11,4,4,4,4,4,100,1,2018,2018,1,1,60106645,"Universidad Técnica de Ambato","Ecuador","univ",655,587,"national"
"9-s2.0-57200212266","Novillo-Vicuña J.","Novillo-Vicuña","Johnny","M",3,3,5,1,1,1,1,1,100,1,2018,2018,1,1,60107773,"Universidad Técnica de Machala","Ecuador","univ",317,257,"national"
"9-s2.0-57200212572","Almeida P.","Almeida","Pedro Josue Mora","M",0,0,3,1,1,1,1,1,100,0,2018,2018,1,1,60110635,"Universidad Técnica de Babahoyo","Ecuador","univ",44,35,"national"
"9-s2.0-57200212721","Morocho R.","Morocho","Rodrigo","M",0,0,5,1,1,1,1,1,100,0,2018,2018,1,1,60107773,"Universidad Técnica de Machala","Ecuador","univ",317,257,"national"
"9-s2.0-57200213655","Delgado Cuadro E.","Delgado Cuadro","Enrique Ismael","M",0,0,10,3,1,1,1,3,100,0,2018,2020,3,1,60110635,"Universidad Técnica de Babahoyo","Ecuador","univ",44,35,"national"
"9-s2.0-57200213737","Beltrán-Mora M.","Beltrán-Mora","Marola","F",0,0,8,2,1,1,1,1,100,0,2018,2018,1,1,60110635,"Universidad Técnica de Babahoyo","Ecuador","univ",44,35,"national"
"9-s2.0-57200213750","Flores C.","Flores","Cristhian","M",0,0,3,1,1,1,1,1,100,0,2018,2018,1,1,60109555,"Universidad Católica de Cuenca","Ecuador","univ",271,228,"national"
"9-s2.0-57200213752","Flores C.","Flores","Cristina","F",0,0,3,1,1,1,1,1,100,0,2018,2018,1,1,60109555,"Universidad Católica de Cuenca","Ecuador","univ",271,228,"national"
"9-s2.0-57200213990","Cisneros Barahona A.","Cisneros Barahona","Andrés Santiago","M",1,1,14,5,1,1,1,2,100,1,2018,2020,3,1,60108604,"Universidad Nacional de Chimborazo","Ecuador","univ",298,330,"national"
"9-s2.0-57200214122","Wilches-Medina A.","Wilches-Medina","Alexandra M.","F",2,2,10,3,1,1,1,2,100,1,2018,2019,2,1,60072042,"Universidad de Guayaquil","Ecuador","univ",942,821,"national"
"9-s2.0-57200214283","Pazmiño A.","Pazmiño","Alexandra O.","F",0,0,8,2,1,1,1,1,100,0,2017,2018,2,1,60108603,"Escuela Superior Politécnica de Chimborazo","Ecuador","univ",459,371,"national"
"9-s2.0-57200214452","Pinta M.","Pinta","Maritza","F",3,3,5,1,1,1,1,1,100,1,2018,2018,1,1,60107773,"Universidad Técnica de Machala","Ecuador","univ",317,257,"national"
"9-s2.0-57200214462","Delgado R.","Delgado","Ramiro","M",3,3,16,7,3,3,3,7,100,1,2017,2019,3,1,60104598,"Universidad de las Fuerzas Armadas ESPE","Ecuador","univ",1490,1654,"national"
"9-s2.0-57200215005","Rivas W.","Rivas","Wilmer","M",5,5,20,4,3,3,3,5,100,2,2018,2019,2,1,60107773,"Universidad Técnica de Machala","Ecuador","univ",317,257,"national"
"9-s2.0-57200215090","Crespo-Torres N.","Crespo-Torres","Narcisa","F",0,0,4,1,1,1,1,1,100,0,2018,2018,1,1,60110635,"Universidad Técnica de Babahoyo","Ecuador","univ",44,35,"national"
"9-s2.0-57200216101","Pan-Bermudez A.","Pan-Bermudez","Alberto","M",3,3,5,1,0,1,1,1,0,1,2018,2018,1,1,60023610,"Universidade da Coruña","Spain","univ",4998,14044,"external"
"9-s2.0-57200216263","Loja N.","Loja","Nancy","F",0,0,14,2,1,1,1,3,100,0,2018,2019,2,1,60107773,"Universidad Técnica de Machala","Ecuador","univ",317,257,"national"
"9-s2.0-57200216309","Guasco T.","Guasco","Tito","M",0,0,3,1,1,1,1,1,100,0,2018,2018,1,1,60109555,"Universidad Católica de Cuenca","Ecuador","univ",271,228,"national"
"9-s2.0-57200216408","Vallejo-Baldeon M.","Vallejo-Baldeon","Maria Antonela","F",0,0,4,2,2,2,2,2,100,0,2017,2018,2,1,120967077,"Grupo de Investigación en Sistemas Inteligentes and Ad Hoc Networks Research Center","Ecuador",NULL,3,1,"national"
"9-s2.0-57200216596","Soriano D.","Soriano","Danny","M",3,3,5,1,1,1,1,1,100,1,2018,2018,1,1,60107773,"Universidad Técnica de Machala","Ecuador","univ",317,257,"national"
"9-s2.0-57200216760","Mena-Maldonado E.","Mena-Maldonado","Elisa","F",1,1,5,2,2,2,2,2,100,1,2016,2016,1,0,60072054,"Escuela Politécnica Nacional","Ecuador","univ",1031,1861,"national"
"9-s2.0-57200216795","Uvidia-Fassler M.","Uvidia-Fassler","María Isabel","F",1,1,14,4,1,1,1,3,100,1,2018,2020,3,1,60108604,"Universidad Nacional de Chimborazo","Ecuador","univ",298,330,"national"
"9-s2.0-57200217012","Loján E.","Loján","Edison","M",0,0,5,1,1,1,1,1,100,0,2018,2018,1,1,60107773,"Universidad Técnica de Machala","Ecuador","univ",317,257,"national"
"9-s2.0-57200217085","Cruz N.","Cruz","Nelly Karina Esparza","F",0,0,3,1,1,1,1,1,100,0,2018,2018,1,1,60110635,"Universidad Técnica de Babahoyo","Ecuador","univ",44,35,"national"
"9-s2.0-57200217157","Matamoros Torres K.","Matamoros Torres","Kevin","M",1,1,1,1,1,1,1,1,100,1,2018,2018,1,1,60072042,"Universidad de Guayaquil","Ecuador","univ",942,821,"national"
"9-s2.0-57200217341","Jácome J.","Jácome","Jairo R.","M",0,0,8,2,1,1,1,1,100,0,2017,2018,2,1,60108603,"Escuela Superior Politécnica de Chimborazo","Ecuador","univ",459,371,"national"
"9-s2.0-57200218104","Ruiz M.","Ruiz","Mario C.","M",1877,1601,196,53,2,2,3,3,67,17,1996,2019,24,1,60072054,"Escuela Politécnica Nacional","Ecuador","univ",1031,1861,"national"
"9-s2.0-57200242172","Nelson-Santana J.","Nelson-Santana","Jose Carlos","M",6,6,4,1,0,1,1,1,0,1,2018,2018,1,1,60009669,"Universidad de Las Palmas de Gran Canaria","Spain","univ",3913,11753,"external"
"9-s2.0-57200244795","Vásquez Vásquez C.","Vásquez Vásquez","César Enrique","M",2,2,5,3,1,1,1,1,100,1,2017,2018,2,1,60105693,"Universidad Politécnica Salesiana, Cuenca","Ecuador","univ",727,829,"national"
"9-s2.0-57200246793","Delgado Rodríguez R.","Delgado Rodríguez","Ramiro N.","M",6,6,4,1,1,1,1,1,100,1,2018,2018,1,1,60104598,"Universidad de las Fuerzas Armadas ESPE","Ecuador","univ",1490,1654,"national"
"9-s2.0-57200247257","Ocon-Carreras A.","Ocon-Carreras","Antonio A.","M",6,6,4,1,0,1,1,1,0,1,2018,2018,1,1,60009669,"Universidad de Las Palmas de Gran Canaria","Spain","univ",3913,11753,"external"
"9-s2.0-57200247653","McKay S.","McKay","Susan Cranfield","F",6,6,4,1,0,1,1,1,0,1,2018,2018,1,1,60009669,"Universidad de Las Palmas de Gran Canaria","Spain","univ",3913,11753,"external"
"9-s2.0-57200249561","Cuji-Dután D.","Cuji-Dután","Diego A.","M",0,0,5,1,1,1,1,1,100,0,2017,2017,1,1,60105693,"Universidad Politécnica Salesiana, Cuenca","Ecuador","univ",727,829,"national"
"9-s2.0-57200254777","Montesdeoca-Méndez P.","Montesdeoca-Méndez","Paúl A.","M",0,0,7,2,1,1,1,2,100,0,2017,2019,3,1,60105693,"Universidad Politécnica Salesiana, Cuenca","Ecuador","univ",727,829,"national"
"9-s2.0-57200256541","Yuquilima-Albarado I.","Yuquilima-Albarado","Iván F.","M",9,9,10,4,3,3,3,4,100,2,2017,2019,3,1,60105693,"Universidad Politécnica Salesiana, Cuenca","Ecuador","univ",727,829,"national"
"9-s2.0-57200257133","Barbecho E.","Barbecho","E.","NA",1,1,5,1,1,1,1,1,100,1,2017,2017,1,1,117876872,"Servicio Integrado de Seguridad ECU 911","Ecuador",NULL,4,3,"national"
"9-s2.0-57200258174","Argudo-Vásconez C.","Argudo-Vásconez","Christian H.","M",0,0,5,1,1,1,1,1,100,0,2017,2017,1,1,60105693,"Universidad Politécnica Salesiana, Cuenca","Ecuador","univ",727,829,"national"
"9-s2.0-57200258706","León-Paredes G.","León-Paredes","Gabriel A.","M",3,3,13,5,3,3,3,5,100,1,2017,2019,3,1,60105693,"Universidad Politécnica Salesiana, Cuenca","Ecuador","univ",727,829,"national"
"9-s2.0-57200259920","López-Reinoso M.","López-Reinoso","Marco A.","M",0,0,5,1,1,1,1,1,100,0,2017,2017,1,1,60105693,"Universidad Politécnica Salesiana, Cuenca","Ecuador","univ",727,829,"national"
"9-s2.0-57200272535","Plaza A.","Plaza","Andrea M.","F",1,1,2,1,1,1,1,1,100,1,2018,2018,1,1,60028442,"Universidad Politécnica de Madrid","Spain","univ",8447,27660,"national"
"9-s2.0-57200277540","Zambrano O.","Zambrano","Oscar Marcelo","M",1,1,7,4,0,2,3,4,0,1,2017,2019,3,1,60107287,"Universidad Técnica del Norte","Ecuador","univ",401,272,"national"
"9-s2.0-57200308316","Almeida-Gal?rraga D.","Almeida-Gal?rraga","Diego","M",4,4,51,4,1,1,2,2,50,1,2007,2018,12,1,60028442,"Universidad Politécnica de Madrid","Spain","univ",8447,27660,"national"
"9-s2.0-57200312853","González-IbáñTez R.","González-IbáñTez","Roberto","M",0,0,3,1,0,1,1,1,0,0,2017,2017,1,1,60023383,"Universidad de Santiago de Chile","Chile","univ",3586,11032,"external"
"9-s2.0-57200315513","Fuenzalida G.","Fuenzalida","Gary","M",0,0,3,1,0,1,1,1,0,0,2017,2017,1,1,60023383,"Universidad de Santiago de Chile","Chile","univ",3586,11032,"external"
"9-s2.0-57200316346","Proaño-Ríos V.","Proaño-Ríos","Verónica","F",0,0,3,1,1,1,1,1,100,0,2017,2017,1,1,60023383,"Universidad de Santiago de Chile","Chile","univ",3586,11032,"national"
"9-s2.0-57200317660","Martinez-Ramirez G.","Martinez-Ramirez","Gonzalo","M",0,0,3,1,0,1,1,1,0,0,2017,2017,1,1,60023383,"Universidad de Santiago de Chile","Chile","univ",3586,11032,"external"
"9-s2.0-57200330412","León J.","León","Jonathan","M",9,9,9,2,1,1,1,1,100,1,2017,2018,2,1,60072061,"Escuela Superior Politecnica del Litoral Ecuador","Ecuador","resi",1054,1618,"national"
"9-s2.0-57200341471","Sánchez C.","Sánchez","Carola","F",9,9,9,2,1,1,1,1,100,1,2017,2018,2,1,60072061,"Escuela Superior Politecnica del Litoral Ecuador","Ecuador","resi",1054,1618,"national"
"9-s2.0-57200368967","Labanda-Jaramillo M.","Labanda-Jaramillo","Milton","M",10,9,32,9,5,5,5,8,100,2,2017,2019,3,1,60072057,"Universidad Nacional de Loja","Ecuador","univ",250,282,"national"
"9-s2.0-57200370731","Macas Ruiz E.","Macas Ruiz","Estela Maria","F",2,2,16,9,1,1,1,4,100,1,2018,2019,2,1,60109350,"Universidad Internacional del Ecuador","Ecuador","univ",117,195,"national"
"9-s2.0-57200377474","Viera E.","Viera","E. F.","NA",1,1,5,2,1,1,1,1,100,1,2017,2018,2,1,60106645,"Universidad Técnica de Ambato","Ecuador","univ",655,587,"national"
"9-s2.0-57200377499","Chuquitarco A.","Chuquitarco","Alexandra","F",2,2,12,4,4,4,4,4,100,1,2018,2018,1,1,60104598,"Universidad de las Fuerzas Armadas ESPE","Ecuador","univ",1490,1654,"national"
"9-s2.0-57200377521","Tasiguano-Pozo C.","Tasiguano-Pozo","Cristian","M",2,2,3,1,1,1,1,1,100,1,2018,2018,1,1,60072054,"Escuela Politécnica Nacional","Ecuador","univ",1031,1861,"national"
"9-s2.0-57200377632","Rodríguez-Cisneros L.","Rodríguez-Cisneros","Luz Marina","F",0,0,4,2,1,1,1,1,100,0,2018,2018,1,1,60072063,"Pontificia Universidad Catolica del Ecuador","Ecuador","univ",889,1405,"national"
"9-s2.0-57200377682","Paucar M.","Paucar","Mayra","F",3,3,16,4,1,1,1,1,100,1,2017,2018,2,1,101121320,"Technical University of Ambato","Ecuador",NULL,12,9,"national"
"9-s2.0-57200377705","Palacios-Pacheco X.","Palacios-Pacheco","Xavier","M",11,10,4,5,1,1,1,4,100,2,2018,2019,2,1,60109350,"Universidad Internacional del Ecuador","Ecuador","univ",117,195,"national"
"9-s2.0-57200377714","Vitor J.","Vitor","José Avelino","M",3,3,12,4,0,4,4,4,0,1,2018,2018,1,1,116502541,"Instituto Politécnico da Maia","Portugal",NULL,3,11,"external"
"9-s2.0-57200377789","Rodríguez G.","Rodríguez","Germán Eduardo","M",1,1,6,3,1,1,1,3,100,1,2018,2020,3,1,60104598,"Universidad de las Fuerzas Armadas ESPE","Ecuador","univ",1490,1654,"national"
"9-s2.0-57200377869","Sánchez E.","Sánchez","Elizabeth Granda","F",0,0,5,2,1,1,1,2,100,0,2018,2019,2,1,60072063,"Pontificia Universidad Catolica del Ecuador","Ecuador","univ",889,1405,"national"
"9-s2.0-57200377900","Pérez H.","Pérez","Hugo","M",2,2,8,2,2,2,2,2,100,1,2018,2018,1,1,60104598,"Universidad de las Fuerzas Armadas ESPE","Ecuador","univ",1490,1654,"national"
"9-s2.0-57200377921","Espinoza J.","Espinoza","J.","NA",0,0,7,1,1,1,1,1,100,0,2017,2017,1,1,60104598,"Universidad de las Fuerzas Armadas ESPE","Ecuador","univ",1490,1654,"national"
"9-s2.0-57200377986","Arellano B.","Arellano","Brian","M",1,1,7,2,1,1,1,2,100,1,2018,2019,2,1,60072063,"Pontificia Universidad Catolica del Ecuador","Ecuador","univ",889,1405,"national"
"9-s2.0-57200378116","Bacilio J.","Bacilio","Jacqueline","F",0,0,6,1,1,1,1,1,100,0,2018,2018,1,1,60105694,"Universidad Estatal Península de Santa Elena","Ecuador","univ",189,202,"national"
"9-s2.0-57200378360","José Sánchez A.","Sánchez","José","M",1,1,3,1,1,1,1,1,100,1,2018,2018,1,1,60105694,"Universidad Estatal Península de Santa Elena","Ecuador","univ",189,202,"national"
"9-s2.0-57200378429","Gutierrez-Franco B.","Gutierrez-Franco","Brenda","F",0,0,2,1,1,1,1,1,100,0,2018,2018,1,1,60072063,"Pontificia Universidad Catolica del Ecuador","Ecuador","univ",889,1405,"national"
"9-s2.0-57200378518","Rivera A.","Rivera","Abdon Carrera","M",6,4,4,4,3,3,3,3,100,2,2018,2018,1,1,60072042,"Universidad de Guayaquil","Ecuador","univ",942,821,"national"
"9-s2.0-57200378749","Torres W.","Torres","Washington","M",3,3,23,7,3,3,3,7,100,1,2018,2019,2,1,60105694,"Universidad Estatal Península de Santa Elena","Ecuador","univ",189,202,"national"
"9-s2.0-57200378832","Montenegro-Cevallos A.","Montenegro-Cevallos","Armida Mariela","F",0,0,4,2,2,2,2,2,100,0,2018,2018,1,1,60072063,"Pontificia Universidad Catolica del Ecuador","Ecuador","univ",889,1405,"national"
"9-s2.0-57200378947","Mila A.","Mila","Andrea","F",0,0,8,2,1,1,1,2,100,0,2018,2019,2,1,60072063,"Pontificia Universidad Catolica del Ecuador","Ecuador","univ",889,1405,"national"
"9-s2.0-57200378987","Roa H.","Roa","Henry N.","M",5,5,6,4,1,1,3,4,33,1,2014,2019,6,1,60072063,"Pontificia Universidad Catolica del Ecuador","Ecuador","univ",889,1405,"national"
"9-s2.0-57200379098","Chanatasig H.","Chanatasig","Henry","M",1,1,2,1,1,1,1,1,100,1,2018,2018,1,1,60109986,"Universidad Técnica de Cotopaxi","Ecuador","univ",125,129,"national"
"9-s2.0-57200379111","Chandi L.","Chandi","Lizeth","F",1,1,3,1,1,1,1,1,100,1,2018,2018,1,1,60056189,"Escola Superior de Tecnologia e Gestão de Leiria","Portugal","univ",299,1111,"national"
"9-s2.0-57200379135","Cabrera-Goyes E.","Cabrera-Goyes","Edwin","M",6,5,1,2,2,2,2,2,100,2,2018,2018,1,1,60108339,"Universidad UTE","Ecuador","univ",214,379,"national"
"9-s2.0-57200379147","Arias Almeida G.","Arias Almeida","Gloria I.","F",1,1,6,1,1,1,1,1,100,1,2018,2018,1,1,60104598,"Universidad de las Fuerzas Armadas ESPE","Ecuador","univ",1490,1654,"national"
"9-s2.0-57200379243","Aguilera T.","Aguilera","Tania","F",0,0,3,1,1,1,1,1,100,0,2018,2018,1,1,60072063,"Pontificia Universidad Catolica del Ecuador","Ecuador","univ",889,1405,"national"
"9-s2.0-57200379582","Espinosa J.","Espinosa","Jessy","F",0,0,10,2,2,2,2,2,100,0,2018,2018,1,1,60104598,"Universidad de las Fuerzas Armadas ESPE","Ecuador","univ",1490,1654,"national"
"9-s2.0-57200379738","Barros T.","Barros","Thiago","M",2,2,5,1,0,1,NULL,NULL,NULL,1,2018,2018,1,1,60020457,"Universidade Federal do Ceara","Brazil","univ",13551,26643,"external"
"9-s2.0-57200379808","Bohórquez E.","Bohórquez","Emanuel","M",0,0,8,2,2,2,2,4,100,0,2018,2018,1,1,60105694,"Universidad Estatal Península de Santa Elena","Ecuador","univ",189,202,"national"
"9-s2.0-57200379985","Egas F.","Egas","Fabricio D.","M",8,8,4,1,1,1,1,1,100,1,2018,2018,1,1,60104598,"Universidad de las Fuerzas Armadas ESPE","Ecuador","univ",1490,1654,"national"
"9-s2.0-57200380095","Pesántez-Cobos P.","Pesántez-Cobos","Paúl","M",0,0,2,1,1,1,1,1,100,0,2017,2017,1,1,60072035,"University of Cuenca","Ecuador","univ",777,1262,"national"
"9-s2.0-57200380202","Buele J.","Buele","Jorge","M",17,16,64,20,7,7,7,20,100,2,2017,2020,4,1,60106645,"Universidad Técnica de Ambato","Ecuador","univ",655,587,"national"
"9-s2.0-57200380269","Reascos-Trujillo A.","Reascos-Trujillo","Amparo","F",1,1,2,1,1,1,1,1,100,1,2018,2018,1,1,60072063,"Pontificia Universidad Catolica del Ecuador","Ecuador","univ",889,1405,"national"
"9-s2.0-57200380314","Villao J.","Villao","José","M",0,0,8,2,2,2,2,2,100,0,2018,2018,1,1,60105694,"Universidad Estatal Península de Santa Elena","Ecuador","univ",189,202,"national"
"9-s2.0-57200380327","Peña H.","Peña","Humberto","M",0,0,5,1,1,1,1,2,100,0,2018,2018,1,1,60105694,"Universidad Estatal Península de Santa Elena","Ecuador","univ",189,202,"national"
"9-s2.0-57200380464","Machado-Rosales H.","Machado-Rosales","Hazel","F",0,0,2,1,1,1,1,1,100,0,2018,2018,1,1,60072063,"Pontificia Universidad Catolica del Ecuador","Ecuador","univ",889,1405,"national"
"9-s2.0-57200380475","Rivera-Imbaquingo S.","Rivera-Imbaquingo","Stalin","M",1,1,2,1,1,1,1,1,100,1,2018,2018,1,1,60072063,"Pontificia Universidad Catolica del Ecuador","Ecuador","univ",889,1405,"national"
"9-s2.0-57200380507","Batallas D.","Batallas","Daniela","F",0,0,3,1,1,1,1,1,100,0,2018,2018,1,1,60072063,"Pontificia Universidad Catolica del Ecuador","Ecuador","univ",889,1405,"national"
"9-s2.0-57200380597","Chicaiza D.","Chicaiza","Daniela Benalcázar","F",0,0,6,3,2,2,2,2,100,0,2018,2019,2,1,60106645,"Universidad Técnica de Ambato","Ecuador","univ",655,587,"national"
"9-s2.0-57200380626","Hidalgo C.","Hidalgo","Chrystian López","M",0,0,3,1,1,1,1,1,100,0,2018,2018,1,1,60104598,"Universidad de las Fuerzas Armadas ESPE","Ecuador","univ",1490,1654,"national"
"9-s2.0-57200380878","Gómez-Torres E.","Gómez-Torres","Estevan Ricardo","M",2,2,8,6,4,4,4,5,100,1,2018,2020,3,1,60108339,"Universidad UTE","Ecuador","univ",214,379,"national"
"9-s2.0-57200381012","Barragán G.","Barragán","Geovani","M",1,1,1,1,1,1,1,1,100,1,2018,2018,1,1,120140680,"INCOTEC Services","Ecuador",NULL,1,1,"national"
"9-s2.0-57200381065","Mazón L.","Mazón","Luis Miguel","M",0,0,14,4,3,3,3,4,100,0,2018,2019,2,1,60105694,"Universidad Estatal Península de Santa Elena","Ecuador","univ",189,202,"national"
"9-s2.0-57200381252","Caranqui V.","Caranqui","Víctor","M",2,2,7,2,1,1,1,2,100,1,2018,2019,2,1,60107287,"Universidad Técnica del Norte","Ecuador","univ",401,272,"national"
"9-s2.0-57200381661","Sarmiento-Guerrero C.","Sarmiento-Guerrero","Christian","M",2,2,3,1,1,1,1,1,100,1,2018,2018,1,1,60072064,"Universidad Tecnica Particular de Loja","Ecuador","univ",983,1450,"national"
"9-s2.0-57200381748","Caiche W.","Caiche","William","M",0,0,8,2,2,2,2,3,100,0,2018,2018,1,1,60105694,"Universidad Estatal Península de Santa Elena","Ecuador","univ",189,202,"national"
"9-s2.0-57200381767","Calderón M.","Calderón","Manolo Paredes","M",6,6,9,4,4,4,4,4,100,1,2017,2018,2,1,60104598,"Universidad de las Fuerzas Armadas ESPE","Ecuador","univ",1490,1654,"national"
"9-s2.0-57200381897","Rivero D.","Rivero","Dulce","F",0,0,6,2,1,1,1,3,100,0,2018,2019,2,1,60072063,"Pontificia Universidad Catolica del Ecuador","Ecuador","univ",889,1405,"national"
"9-s2.0-57200382099","Torres G.","Torres","Giovannina","M",0,0,3,1,1,1,1,1,100,0,2018,2018,1,1,60072063,"Pontificia Universidad Catolica del Ecuador","Ecuador","univ",889,1405,"national"
"9-s2.0-57200382170","Quishpe S.","Quishpe","Santiago","M",0,0,3,1,1,1,1,1,100,0,2018,2018,1,1,60072063,"Pontificia Universidad Catolica del Ecuador","Ecuador","univ",889,1405,"national"
"9-s2.0-57200382231","Estrada Y.","Estrada","Yovany Salazar","M",0,0,8,3,1,1,1,1,100,0,2018,2019,2,1,60072057,"Universidad Nacional de Loja","Ecuador","univ",250,282,"national"
"9-s2.0-57200382293","Datzania Villao B.","Villao","Datzania","F",1,1,3,1,1,1,1,1,100,1,2018,2018,1,1,60105694,"Universidad Estatal Península de Santa Elena","Ecuador","univ",189,202,"national"
"9-s2.0-57200382455","Calderón F.","Calderón","Frankz Alberto Carrera","M",1,1,6,1,1,1,1,1,100,1,2018,2018,1,1,60113393,"Universidad Regional Autónoma de los Andes","Ecuador","univ",160,97,"national"
"9-s2.0-57200382526","Izurieta S.","Izurieta","Santiago","M",1,1,2,1,1,1,1,1,100,1,2018,2018,1,1,60104598,"Universidad de las Fuerzas Armadas ESPE","Ecuador","univ",1490,1654,"national"
"9-s2.0-57200382725","Narvaéz L.","Narvaéz","Luis David","M",0,0,9,4,2,2,2,4,100,0,2018,2019,2,1,60072063,"Pontificia Universidad Catolica del Ecuador","Ecuador","univ",889,1405,"national"
